Store,Date,Weekly Sales,Weekly Sales - Ave.,Holiday Flag,Temperature,Temp - Ave.,Fuel Price,Fuel Price - Ave.,CPI,CPI - Ave.,Unemployment,Unemployment - Ave.,Day,Month,Year
36,2010-09-10,"$434,471.38","$60,959.39",1,80.58,9.42,2.513,-0.691,210.2641156,-4.4649537,8.36,0.491,10,09,2010
36,2010-09-17,"$454,694.21","$81,182.22",0,82.1,10.94,2.55,-0.654,210.2924504,-4.4366189,8.36,0.491,17,09,2010
36,2010-09-24,"$419,348.59","$45,836.60",0,79.17,8.01,2.578,-0.626,210.3664469,-4.3626224,8.36,0.491,24,09,2010
36,2010-10-01,"$422,169.47","$48,657.48",0,74.66,3.50,2.567,-0.637,210.4404433,-4.2886260,8.476,0.607,01,10,2010
36,2010-10-08,"$444,351.61","$70,839.62",0,66.34,-4.82,2.595,-0.609,210.5144398,-4.2146295,8.476,0.607,08,10,2010
36,2010-10-15,"$453,308.15","$79,796.16",0,71.57,0.41,2.705,-0.499,210.5805944,-4.1484749,8.476,0.607,15,10,2010
36,2010-10-22,"$424,956.30","$51,444.31",0,72.24,1.08,2.698,-0.506,210.6271444,-4.1019249,8.476,0.607,22,10,2010
36,2010-10-29,"$392,654.26","$19,142.27",0,76.22,5.06,2.68,-0.524,210.6736944,-4.0553749,8.476,0.607,29,10,2010
36,2010-11-05,"$405,860.37","$32,348.38",0,62.72,-8.44,2.655,-0.549,210.7202444,-4.0088249,8.476,0.607,05,11,2010
36,2010-11-12,"$425,804.80","$52,292.81",0,61.97,-9.19,2.705,-0.499,210.7667944,-3.9622749,8.476,0.607,12,11,2010
36,2010-11-19,"$411,615.71","$38,103.72",0,56.73,-14.43,2.741,-0.463,210.65429,-4.0747793,8.476,0.607,19,11,2010
36,2010-11-26,"$408,891.49","$35,379.50",1,67.73,-3.43,2.725,-0.479,210.5152765,-4.2137928,8.476,0.607,26,11,2010
36,2010-12-03,"$360,266.09","-$13,245.90",0,54.44,-16.72,2.694,-0.510,210.376263,-4.3528063,8.476,0.607,03,12,2010
36,2010-12-10,"$404,545.03","$31,033.04",0,51.83,-19.33,2.813,-0.391,210.2372494,-4.4918199,8.476,0.607,10,12,2010
36,2010-12-17,"$410,214.70","$36,702.71",0,56.73,-14.43,2.852,-0.352,210.1787224,-4.5503469,8.476,0.607,17,12,2010
36,2010-12-24,"$422,093.59","$48,581.60",0,59.1,-12.06,2.863,-0.341,210.1805602,-4.5485091,8.476,0.607,24,12,2010
36,2010-12-31,"$359,310.65","-$14,201.34",1,52.88,-18.28,2.949,-0.255,210.182398,-4.5466713,8.476,0.607,31,12,2010
36,2011-01-07,"$384,659.85","$11,147.86",0,54.11,-17.05,2.942,-0.262,210.1842358,-4.5448335,8.395,0.526,07,01,2011
36,2011-01-14,"$410,497.73","$36,985.74",0,42.87,-28.29,2.971,-0.233,210.2379731,-4.4910962,8.395,0.526,14,01,2011
36,2011-01-21,"$399,191.05","$25,679.06",0,51.18,-19.98,2.98,-0.224,210.6031072,-4.1259621,8.395,0.526,21,01,2011
36,2011-01-28,"$372,174.12","-$1,337.87",0,48.74,-22.42,2.995,-0.209,210.9682412,-3.7608281,8.395,0.526,28,01,2011
36,2011-02-04,"$417,521.70","$44,009.71",0,46.68,-24.48,2.98,-0.224,211.3333753,-3.3956940,8.395,0.526,04,02,2011
36,2011-02-11,"$401,501.20","$27,989.21",1,41.16,-30.00,3.009,-0.195,211.6985093,-3.0305600,8.395,0.526,11,02,2011
36,2011-02-18,"$427,175.03","$53,663.04",0,57.48,-13.68,3.017,-0.187,212.0063522,-2.7227171,8.395,0.526,18,02,2011
36,2011-02-25,"$380,279.44","$6,767.45",0,67.73,-3.43,3.053,-0.151,212.2912786,-2.4377907,8.395,0.526,25,02,2011
36,2011-03-04,"$402,579.84","$29,067.85",0,64.55,-6.61,3.282,0.078,212.576205,-2.1528643,8.395,0.526,04,03,2011
36,2011-03-11,"$407,506.78","$33,994.79",0,59.15,-12.01,3.448,0.244,212.8611313,-1.8679380,8.395,0.526,11,03,2011
36,2011-03-18,"$431,412.22","$57,900.23",0,64.9,-6.26,3.487,0.283,213.1096787,-1.6193906,8.395,0.526,18,03,2011
36,2011-03-25,"$390,732.02","$17,220.03",0,71.07,-0.09,3.488,0.284,213.3436744,-1.3853949,8.395,0.526,25,03,2011
36,2011-04-01,"$385,672.11","$12,160.12",0,67.31,-3.85,3.529,0.325,213.5776701,-1.1513992,8.3,0.431,01,04,2011
36,2011-04-08,"$428,727.61","$55,215.62",0,69.39,-1.77,3.645,0.441,213.8116658,-0.9174035,8.3,0.431,08,04,2011
36,2011-04-15,"$414,986.54","$41,474.55",0,73.25,2.09,3.763,0.559,214.026217,-0.7028523,8.3,0.431,15,04,2011
36,2011-04-22,"$374,574.72","$1,062.73",0,74.57,3.41,3.805,0.601,214.1921572,-0.5369121,8.3,0.431,22,04,2011
36,2011-04-29,"$340,708.78","-$32,803.21",0,76.1,4.94,3.837,0.633,214.3580974,-0.3709719,8.3,0.431,29,04,2011
36,2011-05-06,"$393,401.40","$19,889.41",0,69.56,-1.60,3.917,0.713,214.5240376,-0.2050317,8.3,0.431,06,05,2011
36,2011-05-13,"$395,316.65","$21,804.66",0,76.73,5.57,3.92,0.716,214.6899778,-0.0390915,8.3,0.431,13,05,2011
36,2011-05-20,"$376,183.44","$2,671.45",0,73.02,1.86,3.925,0.721,214.465412,-0.2636573,8.3,0.431,20,05,2011
36,2011-05-27,"$348,655.20","-$24,856.79",0,81.28,10.12,3.786,0.582,214.2408462,-0.4882231,8.3,0.431,27,05,2011
36,2011-06-03,"$373,703.95",$191.96,0,82.96,11.80,3.69,0.486,214.0162805,-0.7127888,8.3,0.431,03,06,2011
36,2011-06-10,"$374,182.04",$670.05,0,82.41,11.25,3.633,0.429,213.7917147,-0.9373546,8.3,0.431,10,06,2011
36,2011-06-17,"$394,645.25","$21,133.26",0,84.43,13.27,3.599,0.395,213.7481256,-0.9809437,8.3,0.431,17,06,2011
36,2011-06-24,"$360,009.94","-$13,502.05",0,83.95,12.79,3.569,0.365,213.8402689,-0.8888004,8.3,0.431,24,06,2011
36,2011-07-01,"$354,270.77","-$19,241.22",0,85.33,14.17,3.502,0.298,213.9324122,-0.7966571,8.177,0.308,01,07,2011
36,2011-07-08,"$377,464.62","$3,952.63",0,84.71,13.55,3.44,0.236,214.0245556,-0.7045137,8.177,0.308,08,07,2011
36,2011-07-15,"$385,631.48","$12,119.49",0,85.63,14.47,3.55,0.346,214.1083654,-0.6207039,8.177,0.308,15,07,2011
36,2011-07-22,"$361,311.41","-$12,200.58",0,83.31,12.15,3.637,0.433,214.1713416,-0.5577277,8.177,0.308,22,07,2011
36,2011-07-29,"$354,361.08","-$19,150.91",0,84.99,13.83,3.66,0.456,214.2343177,-0.4947516,8.177,0.308,29,07,2011
36,2011-08-05,"$381,017.75","$7,505.76",0,86.71,15.55,3.652,0.448,214.2972939,-0.4317754,8.177,0.308,05,08,2011
36,2011-08-12,"$380,188.69","$6,676.70",0,87.64,16.48,3.608,0.404,214.3602701,-0.3687992,8.177,0.308,12,08,2011
36,2011-08-19,"$373,267.58",-$244.41,0,87.24,16.08,3.534,0.330,214.4239935,-0.3050758,8.177,0.308,19,08,2011
36,2011-08-26,"$344,964.20","-$28,547.79",0,86.02,14.86,3.501,0.297,214.4878416,-0.2412277,8.177,0.308,26,08,2011
36,2011-09-02,"$350,276.29","-$23,235.70",0,87.5,16.34,3.481,0.277,214.5516896,-0.1773797,8.177,0.308,02,09,2011
36,2011-09-09,"$352,960.64","-$20,551.35",1,77.94,6.78,3.499,0.295,214.6155376,-0.1135317,8.177,0.308,09,09,2011
36,2011-09-16,"$343,108.12","-$30,403.87",0,82.06,10.90,3.473,0.269,214.7934111,0.0643418,8.177,0.308,16,09,2011
36,2011-09-23,"$322,405.13","-$51,106.86",0,78.35,7.19,3.441,0.237,215.1233185,0.3942492,8.177,0.308,23,09,2011
36,2011-09-30,"$314,910.37","-$58,601.62",0,81.52,10.36,3.328,0.124,215.4532259,0.7241566,8.177,0.308,30,09,2011
36,2011-10-07,"$346,137.87","-$27,374.12",0,71.2,0.04,3.262,0.058,215.7831333,1.0540640,7.716,-0.153,07,10,2011
36,2011-10-14,"$342,076.99","-$31,435.00",0,74.16,3.00,3.234,0.030,216.0885258,1.3594565,7.716,-0.153,14,10,2011
36,2011-10-21,"$328,633.34","-$44,878.65",0,67.89,-3.27,3.308,0.104,216.2468287,1.5177594,7.716,-0.153,21,10,2011
36,2011-10-28,"$306,193.81","-$67,318.18",0,71.31,0.15,3.306,0.102,216.4051315,1.6760622,7.716,-0.153,28,10,2011
36,2011-11-04,"$313,387.11","-$60,124.88",0,58.97,-12.19,3.287,0.083,216.5634344,1.8343651,7.716,-0.153,04,11,2011
36,2011-11-11,"$328,498.92","-$45,013.07",0,63.5,-7.66,3.254,0.050,216.7217373,1.9926680,7.716,-0.153,11,11,2011
36,2011-11-18,"$332,901.94","-$40,610.05",0,66.28,-4.88,3.26,0.056,216.9395861,2.2105168,7.716,-0.153,18,11,2011
36,2011-11-25,"$332,811.55","-$40,700.44",1,66.41,-4.75,3.181,-0.023,217.1812533,2.4521840,7.716,-0.153,25,11,2011
36,2011-12-02,"$293,350.51","-$80,161.48",0,53.57,-17.59,3.164,-0.040,217.4229206,2.6938513,7.716,-0.153,02,12,2011
36,2011-12-09,"$312,298.37","-$61,213.62",0,50.64,-20.52,3.147,-0.057,217.6645878,2.9355185,7.716,-0.153,09,12,2011
36,2011-12-16,"$341,503.92","-$32,008.07",0,58.31,-12.85,3.133,-0.071,217.8781339,3.1490646,7.716,-0.153,16,12,2011
36,2011-12-23,"$325,262.46","-$48,249.53",0,55.41,-15.75,3.098,-0.106,218.0541851,3.3251158,7.716,-0.153,23,12,2011
36,2011-12-30,"$287,425.22","-$86,086.77",1,48.26,-22.90,3.132,-0.072,218.2302364,3.5011671,7.716,-0.153,30,12,2011
36,2012-01-06,"$329,467.82","-$44,044.17",0,57.18,-13.98,3.129,-0.075,218.4062876,3.6772183,7.244,-0.625,06,01,2012
36,2012-01-13,"$325,976.34","-$47,535.65",0,56.28,-14.88,3.254,0.050,218.5823389,3.8532696,7.244,-0.625,13,01,2012
36,2012-01-20,"$330,927.21","-$42,584.78",0,58.9,-12.26,3.275,0.071,218.6755292,3.9464599,7.244,-0.625,20,01,2012
36,2012-01-27,"$301,444.94","-$72,067.05",0,62.73,-8.43,3.313,0.109,218.7687195,4.0396502,7.244,-0.625,27,01,2012
36,2012-02-03,"$310,982.87","-$62,529.12",0,61.33,-9.83,3.421,0.217,218.8619099,4.1328406,7.244,-0.625,03,02,2012
36,2012-02-10,"$335,741.90","-$37,770.09",1,54.49,-16.67,3.462,0.258,218.9551002,4.2260309,7.244,-0.625,10,02,2012
36,2012-02-17,"$326,316.73","-$47,195.26",0,54.38,-16.78,3.503,0.299,219.1148297,4.3857604,7.244,-0.625,17,02,2012
36,2012-02-24,"$313,270.45","-$60,241.54",0,62.21,-8.95,3.55,0.346,219.3244636,4.5953943,7.244,-0.625,24,02,2012
36,2012-03-02,"$315,396.72","-$58,115.27",0,64.54,-6.62,3.619,0.415,219.5340975,4.8050282,7.244,-0.625,02,03,2012
36,2012-03-09,"$318,674.93","-$54,837.06",0,63.19,-7.97,3.647,0.443,219.7437314,5.0146621,7.244,-0.625,09,03,2012
36,2012-03-16,"$335,345.82","-$38,166.17",0,67.48,-3.68,3.779,0.575,219.8956335,5.1665642,7.244,-0.625,16,03,2012
36,2012-03-23,"$317,872.51","-$55,639.48",0,69.18,-1.98,3.845,0.641,219.9705599,5.2414906,7.244,-0.625,23,03,2012
36,2012-03-30,"$304,144.90","-$69,367.09",0,70.48,-0.68,3.891,0.687,220.0454862,5.3164169,7.244,-0.625,30,03,2012
36,2012-04-06,"$331,026.11","-$42,485.88",0,73.95,2.79,3.934,0.730,220.1204125,5.3913432,6.989,-0.880,06,04,2012
36,2012-04-13,"$339,407.94","-$34,104.05",0,72.54,1.38,3.919,0.715,220.1953389,5.4662696,6.989,-0.880,13,04,2012
36,2012-04-20,"$323,915.32","-$49,596.67",0,70.87,-0.29,3.918,0.714,220.2483937,5.5193244,6.989,-0.880,20,04,2012
36,2012-04-27,"$308,389.82","-$65,122.17",0,70.06,-1.10,3.888,0.684,220.3014485,5.5723792,6.989,-0.880,27,04,2012
36,2012-05-04,"$312,467.52","-$61,044.47",0,77.17,6.01,3.835,0.631,220.3545033,5.6254340,6.989,-0.880,04,05,2012
36,2012-05-11,"$330,518.34","-$42,993.65",0,76.55,5.39,3.764,0.560,220.4075581,5.6784888,6.989,-0.880,11,05,2012
36,2012-05-18,"$324,801.13","-$48,710.86",0,73.7,2.54,3.713,0.509,220.4252149,5.6961456,6.989,-0.880,18,05,2012
36,2012-05-25,"$306,098.17","-$67,413.82",0,78.94,7.78,3.636,0.432,220.4287124,5.6996431,6.989,-0.880,25,05,2012
36,2012-06-01,"$306,005.53","-$67,506.46",0,80.74,9.58,3.567,0.363,220.4322099,5.7031406,6.989,-0.880,01,06,2012
36,2012-06-08,"$338,273.38","-$35,238.61",0,81.5,10.34,3.513,0.309,220.4357073,5.7066380,6.989,-0.880,08,06,2012
36,2012-06-15,"$333,146.88","-$40,365.11",0,82.15,10.99,3.407,0.203,220.4494148,5.7203455,6.989,-0.880,15,06,2012
36,2012-06-22,"$306,411.01","-$67,100.98",0,80.4,9.24,3.358,0.154,220.4886472,5.7595779,6.989,-0.880,22,06,2012
36,2012-06-29,"$291,530.43","-$81,981.56",0,86.68,15.52,3.273,0.069,220.5278796,5.7988103,6.989,-0.880,29,06,2012
36,2012-07-06,"$306,578.89","-$66,933.10",0,81.52,10.36,3.232,0.028,220.567112,5.8380427,6.623,-1.246,06,07,2012
36,2012-07-13,"$298,337.41","-$75,174.58",0,78.15,6.99,3.245,0.041,220.6063444,5.8772751,6.623,-1.246,13,07,2012
36,2012-07-20,"$303,289.55","-$70,222.44",0,81.76,10.60,3.301,0.097,220.6148749,5.8858056,6.623,-1.246,20,07,2012
36,2012-07-27,"$279,643.43","-$93,868.56",0,84,12.84,3.392,0.188,220.6234054,5.8943361,6.623,-1.246,27,07,2012
36,2012-08-03,"$304,989.97","-$68,522.02",0,85.56,14.40,3.404,0.200,220.6319358,5.9028665,6.623,-1.246,03,08,2012
36,2012-08-10,"$298,947.51","-$74,564.48",0,84.41,13.25,3.49,0.286,220.6404663,5.9113970,6.623,-1.246,10,08,2012
36,2012-08-17,"$314,607.22","-$58,904.77",0,85.89,14.73,3.571,0.367,220.7199609,5.9908916,6.623,-1.246,17,08,2012
36,2012-08-24,"$282,545.55","-$90,966.44",0,81.26,10.10,3.574,0.370,220.8526787,6.1236094,6.623,-1.246,24,08,2012
36,2012-08-31,"$282,647.48","-$90,864.51",0,84.79,13.63,3.608,0.404,220.9853964,6.2563271,6.623,-1.246,31,08,2012
36,2012-09-07,"$293,728.57","-$79,783.42",1,84.19,13.03,3.697,0.493,221.1181142,6.3890449,6.623,-1.246,07,09,2012
36,2012-09-14,"$301,893.63","-$71,618.36",0,78.16,7.00,3.692,0.488,221.2601207,6.5310514,6.623,-1.246,14,09,2012
36,2012-09-21,"$293,804.45","-$79,707.54",0,75.98,4.82,3.709,0.505,221.4578604,6.7287911,6.623,-1.246,21,09,2012
36,2012-09-28,"$270,677.98","-$102,834.01",0,79.49,8.33,3.66,0.456,221.6556,6.9265307,6.623,-1.246,28,09,2012
36,2012-10-05,"$277,137.86","-$96,374.13",0,73.57,2.41,3.611,0.407,221.8533396,7.1242703,6.228,-1.641,05,10,2012
36,2012-10-12,"$300,236.85","-$73,275.14",0,71.28,0.12,3.576,0.372,222.0510793,7.3220100,6.228,-1.641,12,10,2012
36,2012-10-19,"$287,360.05","-$86,151.94",0,74.06,2.90,3.57,0.366,222.0951719,7.3661026,6.228,-1.641,19,10,2012
36,2012-10-26,"$272,489.41","-$101,022.58",0,74.39,3.23,3.494,0.290,222.1136566,7.3845873,6.228,-1.641,26,10,2012
37,2010-02-05,"$536,006.73","$17,106.45",0,45.97,-25.19,2.572,-0.648,209.8529663,-4.8761030,8.554,0.685,05,02,2010
37,2010-02-12,"$529,852.70","$10,952.42",1,46.11,-25.05,2.548,-0.672,209.9970208,-4.7320485,8.554,0.685,12,02,2010
37,2010-02-19,"$510,382.50","-$8,517.78",0,45.66,-25.50,2.514,-0.706,210.0451024,-4.6839669,8.554,0.685,19,02,2010
37,2010-02-26,"$513,615.82","-$5,284.46",0,50.87,-20.29,2.561,-0.659,210.0771885,-4.6518808,8.554,0.685,26,02,2010
37,2010-03-05,"$519,255.68",$355.40,0,51.33,-19.83,2.625,-0.595,210.1092746,-4.6197947,8.554,0.685,05,03,2010
37,2010-03-12,"$513,015.35","-$5,884.93",0,61.96,-9.20,2.667,-0.553,210.1413607,-4.5877086,8.554,0.685,12,03,2010
37,2010-03-19,"$460,020.74","-$58,879.54",0,59.56,-11.60,2.72,-0.500,209.9803208,-4.7487485,8.554,0.685,19,03,2010
37,2010-03-26,"$515,777.97","-$3,122.31",0,55.76,-15.40,2.732,-0.488,209.7870932,-4.9419761,8.554,0.685,26,03,2010
37,2010-04-02,"$540,189.70","$21,289.42",0,63.43,-7.73,2.719,-0.501,209.5938656,-5.1352037,8.464,0.595,02,04,2010
37,2010-04-09,"$513,327.55","-$5,572.73",0,68.54,-2.62,2.77,-0.450,209.400638,-5.3284313,8.464,0.595,09,04,2010
37,2010-04-16,"$524,544.83","$5,644.55",0,66.74,-4.42,2.808,-0.412,209.2691428,-5.4599265,8.464,0.595,16,04,2010
37,2010-04-23,"$527,019.78","$8,119.50",0,68.03,-3.13,2.795,-0.425,209.2199574,-5.5091119,8.464,0.595,23,04,2010
37,2010-04-30,"$517,850.83","-$1,049.45",0,70.9,-0.26,2.78,-0.440,209.170772,-5.5582973,8.464,0.595,30,04,2010
37,2010-05-07,"$543,234.77","$24,334.49",0,75.56,4.40,2.835,-0.385,209.1215867,-5.6074826,8.464,0.595,07,05,2010
37,2010-05-14,"$505,196.08","-$13,704.20",0,77.53,6.37,2.854,-0.366,209.118536,-5.6105333,8.464,0.595,14,05,2010
37,2010-05-21,"$510,494.70","-$8,405.58",0,77.34,6.18,2.826,-0.394,209.3922937,-5.3367756,8.464,0.595,21,05,2010
37,2010-05-28,"$532,241.22","$13,340.94",0,80.87,9.71,2.759,-0.461,209.6660514,-5.0630179,8.464,0.595,28,05,2010
37,2010-06-04,"$479,195.02","-$39,705.26",0,79.93,8.77,2.705,-0.515,209.9398091,-4.7892602,8.464,0.595,04,06,2010
37,2010-06-11,"$481,915.11","-$36,985.17",0,82.3,11.14,2.668,-0.552,210.2135668,-4.5155025,8.464,0.595,11,06,2010
37,2010-06-18,"$505,761.62","-$13,138.66",0,84.37,13.21,2.637,-0.583,210.2108417,-4.5182276,8.464,0.595,18,06,2010
37,2010-06-25,"$485,419.39","-$33,480.89",0,84.14,12.98,2.653,-0.567,210.0975233,-4.6315460,8.464,0.595,25,06,2010
37,2010-07-02,"$498,292.53","-$20,607.75",0,81.85,10.69,2.669,-0.551,209.984205,-4.7448643,8.36,0.491,02,07,2010
37,2010-07-09,"$502,456.04","-$16,444.24",0,81.74,10.58,2.642,-0.578,209.8708867,-4.8581826,8.36,0.491,09,07,2010
37,2010-07-16,"$485,150.01","-$33,750.27",0,84.43,13.27,2.623,-0.597,209.8630532,-4.8660161,8.36,0.491,16,07,2010
37,2010-07-23,"$491,998.12","-$26,902.16",0,82.6,11.44,2.608,-0.612,209.9958663,-4.7332030,8.36,0.491,23,07,2010
37,2010-07-30,"$487,912.95","-$30,987.33",0,81.88,10.72,2.64,-0.580,210.1286794,-4.6003899,8.36,0.491,30,07,2010
37,2010-08-06,"$508,576.62","-$10,323.66",0,85.49,14.33,2.627,-0.593,210.2614925,-4.4675768,8.36,0.491,06,08,2010
37,2010-08-13,"$491,815.83","-$27,084.45",0,86.06,14.90,2.692,-0.528,210.3943056,-4.3347637,8.36,0.491,13,08,2010
37,2010-08-20,"$486,930.72","-$31,969.56",0,85.54,14.38,2.664,-0.556,210.3617581,-4.3673112,8.36,0.491,20,08,2010
37,2010-08-27,"$512,157.25","-$6,743.03",0,84.62,13.46,2.619,-0.601,210.3292106,-4.3998587,8.36,0.491,27,08,2010
37,2010-09-03,"$510,427.53","-$8,472.75",0,82.29,11.13,2.577,-0.643,210.2966631,-4.4324062,8.36,0.491,03,09,2010
37,2010-09-10,"$510,296.07","-$8,604.21",1,80.58,9.42,2.565,-0.655,210.2641156,-4.4649537,8.36,0.491,10,09,2010
37,2010-09-17,"$501,251.40","-$17,648.88",0,82.1,10.94,2.582,-0.638,210.2924504,-4.4366189,8.36,0.491,17,09,2010
37,2010-09-24,"$494,265.48","-$24,634.80",0,79.17,8.01,2.624,-0.596,210.3664469,-4.3626224,8.36,0.491,24,09,2010
37,2010-10-01,"$529,877.93","$10,977.65",0,74.66,3.50,2.603,-0.617,210.4404433,-4.2886260,8.476,0.607,01,10,2010
37,2010-10-08,"$524,483.65","$5,583.37",0,66.34,-4.82,2.633,-0.587,210.5144398,-4.2146295,8.476,0.607,08,10,2010
37,2010-10-15,"$498,925.86","-$19,974.42",0,71.57,0.41,2.72,-0.500,210.5805944,-4.1484749,8.476,0.607,15,10,2010
37,2010-10-22,"$510,425.40","-$8,474.88",0,72.24,1.08,2.725,-0.495,210.6271444,-4.1019249,8.476,0.607,22,10,2010
37,2010-10-29,"$514,485.90","-$4,414.38",0,76.22,5.06,2.716,-0.504,210.6736944,-4.0553749,8.476,0.607,29,10,2010
37,2010-11-05,"$539,683.42","$20,783.14",0,62.72,-8.44,2.689,-0.531,210.7202444,-4.0088249,8.476,0.607,05,11,2010
37,2010-11-12,"$517,546.69","-$1,353.59",0,61.97,-9.19,2.728,-0.492,210.7667944,-3.9622749,8.476,0.607,12,11,2010
37,2010-11-19,"$518,124.16",-$776.12,0,56.73,-14.43,2.771,-0.449,210.65429,-4.0747793,8.476,0.607,19,11,2010
37,2010-11-26,"$518,220.72",-$679.56,1,67.73,-3.43,2.735,-0.485,210.5152765,-4.2137928,8.476,0.607,26,11,2010
37,2010-12-03,"$508,213.14","-$10,687.14",0,54.44,-16.72,2.708,-0.512,210.376263,-4.3528063,8.476,0.607,03,12,2010
37,2010-12-10,"$511,207.52","-$7,692.76",0,51.83,-19.33,2.843,-0.377,210.2372494,-4.4918199,8.476,0.607,10,12,2010
37,2010-12-17,"$534,285.21","$15,384.93",0,56.73,-14.43,2.869,-0.351,210.1787224,-4.5503469,8.476,0.607,17,12,2010
37,2010-12-24,"$576,809.92","$57,909.64",0,59.1,-12.06,2.886,-0.334,210.1805602,-4.5485091,8.476,0.607,24,12,2010
37,2010-12-31,"$460,331.70","-$58,568.58",1,52.88,-18.28,2.943,-0.277,210.182398,-4.5466713,8.476,0.607,31,12,2010
37,2011-01-07,"$542,464.02","$23,563.74",0,54.11,-17.05,2.976,-0.244,210.1842358,-4.5448335,8.395,0.526,07,01,2011
37,2011-01-14,"$525,616.90","$6,716.62",0,42.87,-28.29,2.983,-0.237,210.2379731,-4.4910962,8.395,0.526,14,01,2011
37,2011-01-21,"$526,486.82","$7,586.54",0,51.18,-19.98,3.016,-0.204,210.6031072,-4.1259621,8.395,0.526,21,01,2011
37,2011-01-28,"$513,672.36","-$5,227.92",0,48.74,-22.42,3.01,-0.210,210.9682412,-3.7608281,8.395,0.526,28,01,2011
37,2011-02-04,"$583,835.18","$64,934.90",0,46.68,-24.48,2.989,-0.231,211.3333753,-3.3956940,8.395,0.526,04,02,2011
37,2011-02-11,"$522,514.32","$3,614.04",1,41.16,-30.00,3.022,-0.198,211.6985093,-3.0305600,8.395,0.526,11,02,2011
37,2011-02-18,"$536,840.69","$17,940.41",0,57.48,-13.68,3.045,-0.175,212.0063522,-2.7227171,8.395,0.526,18,02,2011
37,2011-02-25,"$514,758.19","-$4,142.09",0,67.73,-3.43,3.065,-0.155,212.2912786,-2.4377907,8.395,0.526,25,02,2011
37,2011-03-04,"$527,572.25","$8,671.97",0,64.55,-6.61,3.288,0.068,212.576205,-2.1528643,8.395,0.526,04,03,2011
37,2011-03-11,"$505,610.40","-$13,289.88",0,59.15,-12.01,3.459,0.239,212.8611313,-1.8679380,8.395,0.526,11,03,2011
37,2011-03-18,"$478,503.06","-$40,397.22",0,64.9,-6.26,3.488,0.268,213.1096787,-1.6193906,8.395,0.526,18,03,2011
37,2011-03-25,"$522,105.93","$3,205.65",0,71.07,-0.09,3.473,0.253,213.3436744,-1.3853949,8.395,0.526,25,03,2011
37,2011-04-01,"$534,578.78","$15,678.50",0,67.31,-3.85,3.524,0.304,213.5776701,-1.1513992,8.3,0.431,01,04,2011
37,2011-04-08,"$543,703.16","$24,802.88",0,69.39,-1.77,3.622,0.402,213.8116658,-0.9174035,8.3,0.431,08,04,2011
37,2011-04-15,"$543,775.87","$24,875.59",0,73.25,2.09,3.743,0.523,214.026217,-0.7028523,8.3,0.431,15,04,2011
37,2011-04-22,"$526,434.37","$7,534.09",0,74.57,3.41,3.807,0.587,214.1921572,-0.5369121,8.3,0.431,22,04,2011
37,2011-04-29,"$502,918.18","-$15,982.10",0,76.1,4.94,3.81,0.590,214.3580974,-0.3709719,8.3,0.431,29,04,2011
37,2011-05-06,"$547,513.30","$28,613.02",0,69.56,-1.60,3.906,0.686,214.5240376,-0.2050317,8.3,0.431,06,05,2011
37,2011-05-13,"$511,871.63","-$7,028.65",0,76.73,5.57,3.899,0.679,214.6899778,-0.0390915,8.3,0.431,13,05,2011
37,2011-05-20,"$533,564.42","$14,664.14",0,73.02,1.86,3.907,0.687,214.465412,-0.2636573,8.3,0.431,20,05,2011
37,2011-05-27,"$507,086.75","-$11,813.53",0,81.28,10.12,3.786,0.566,214.2408462,-0.4882231,8.3,0.431,27,05,2011
37,2011-06-03,"$500,381.23","-$18,519.05",0,82.96,11.80,3.699,0.479,214.0162805,-0.7127888,8.3,0.431,03,06,2011
37,2011-06-10,"$509,647.25","-$9,253.03",0,82.41,11.25,3.648,0.428,213.7917147,-0.9373546,8.3,0.431,10,06,2011
37,2011-06-17,"$525,132.36","$6,232.08",0,84.43,13.27,3.637,0.417,213.7481256,-0.9809437,8.3,0.431,17,06,2011
37,2011-06-24,"$509,276.22","-$9,624.06",0,83.95,12.79,3.594,0.374,213.8402689,-0.8888004,8.3,0.431,24,06,2011
37,2011-07-01,"$517,021.30","-$1,878.98",0,85.33,14.17,3.524,0.304,213.9324122,-0.7966571,8.177,0.308,01,07,2011
37,2011-07-08,"$489,059.93","-$29,840.35",0,84.71,13.55,3.48,0.260,214.0245556,-0.7045137,8.177,0.308,08,07,2011
37,2011-07-15,"$498,749.62","-$20,150.66",0,85.63,14.47,3.575,0.355,214.1083654,-0.6207039,8.177,0.308,15,07,2011
37,2011-07-22,"$505,543.53","-$13,356.75",0,83.31,12.15,3.651,0.431,214.1713416,-0.5577277,8.177,0.308,22,07,2011
37,2011-07-29,"$504,974.95","-$13,925.33",0,84.99,13.83,3.682,0.462,214.2343177,-0.4947516,8.177,0.308,29,07,2011
37,2011-08-05,"$510,787.46","-$8,112.82",0,86.71,15.55,3.684,0.464,214.2972939,-0.4317754,8.177,0.308,05,08,2011
37,2011-08-12,"$502,504.39","-$16,395.89",0,87.64,16.48,3.638,0.418,214.3602701,-0.3687992,8.177,0.308,12,08,2011
37,2011-08-19,"$506,897.98","-$12,002.30",0,87.24,16.08,3.554,0.334,214.4239935,-0.3050758,8.177,0.308,19,08,2011
37,2011-08-26,"$527,947.21","$9,046.93",0,86.02,14.86,3.523,0.303,214.4878416,-0.2412277,8.177,0.308,26,08,2011
